SMILES,Experiment,DFT,Solvent
Oc1ccc(c(c1)O)c1nc2c(o1)c(cc1c2cccc1)c1nc2c(s1)cccc2,324.9,322,DMF
C1CC2=Cc3ccc([nH]3)C=c3[nH]c(=Cc4[nH]c(C=C1N2)cc4)cc3,573.9,715,chloroform
OC[C@H]1O[C@H](OP(=O)(OP(=O)(OC[C@H]2O[C@H]([C@@H]([C@@H]2O)O)n2ccc(=O)[nH]c2=O)O)O)[C@@H]([C@H]([C@H]1O)O)F,235,NaN,NaN
Cc1ccc(cc1)c1ccc(nc1)c1ccccn1,276.7,326,NaN
COc1cc2c(cc1OC)cc(c1c2cccc1)C#N,303.9,268,NaN
O=Cc1ccc(s1)c1sc(c2c1cccc2)c1oc2c(c1C)cccc2,410,530,CH 2 Cl
O=C1OC(C)(C)OC(=O)C1=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1,342.7,372,NaN
O=C1C(=O)Nc2c1cccc2,409.8,296,NaN
NCc1sc2c(c1)cc(oc2=O)c1ccccc1,300.9,NaN,NaN
NC(=O)C[C@@H](C(=O)OCc1ccccc1)Nc1nc2c(s1)cc(cc2)F,260.9,281,NaN
COc1ccc2c(c1)c1ccccc1c(c2)C#N,305.2,261,NaN
CC1=NC(=Cc2ccccc2Cl)C(=O)N1Cc1ccccc1,321.6,NaN,NaN
CCN(c1ccc(cc1)C(=O)Nc1ccc2c(c1)OCCOCCOCCOCCO2)CC,270.9,323,CHX
CSCC(=O)CC(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)O,273.5,NaN,NaN
C#Cc1ccc(cc1)S(=O)c1ccc(cc1)C#C,256.7,269.86,NaN
N#Cc1nc(N)c(nc1C#N)N,279.4,560,NaN
CCN(c1ccc(c(c1)Nc1nc(Cl)nc(n1)Cl)N=Nc1cccc(c1)[N+](C)(C)C)CC,NaN,485,NaN
CN=C1C(=C(c2n1c(N)c(c2C#N)C#N)C#N)C#N,437.8,579,NaN
Clc1ccc(cc1)C1=C2C(=O)OC(=C2C(=O)N1)c1ccc(cc1)Cl,395.8,495,DMSO
C1(C)c2cc(ccc2c2c1cccc2)c1nnn(c1)c1ccc(cc1)C,288,300,NaN
NC(=NCN=C(N=C(Nc1ccc(cc1)Cl)N)N)N=C(Nc1ccc(cc1)Cl)N,256.5,NaN,NaN
Oc1ccc(cc1)C=Cc1cc(O)cc(c1)O,290.8,310,Water
c1ccc(nc1)c1ccc(cn1)c1ccccn1,283.8,319,NaN
CC(=O)Nc1ccc(cc1)C=NNC(=S)N,297.7,NaN,NaN
COC(=O)c1cc2ccccc2cc1c1cc2ccccc2cc1C(=O)N[C@@H]1C[C@@H]2C[C@H]([C@H]1C)C2(C)C,290.5,227.8,NaN
CCc1nccc(c1)C(=S)N,360.1,NaN,NaN
Nc1ccc2c3c1ccc1c3c(cc2)ccc1,344.1,1601,NaN
COc1ccc(cc1)C1CC(=NN1c1ccc(c(c1)C)C)c1ccc(cc1)F,315.7,364,NaN
O=CCc1ccccc1,270.8,485,NaN
N#Cc1ccc(cc1)c1cn(c2c1cc(C)cc2)C,277.7,0,NaN
CN(CCNC(=O)c1cc2nc(sc2c2c1cccc2)c1ccccc1)C,306.9,394,NaN
c1ccc(cc1)[Si](c1ccccc1)(c1ccccc1)c1ccc(cc1)c1cccc(c1)[Si](c1ccccc1)(c1ccccc1)c1ccccc1,253.2,262,NaN
CCn1c2ccc(cc2c2c1cccc2)c1ccc(s1)c1ncncc1c1ccc2c(c1)c1ccccc1n2CC,317.8,392,NaN
CCN(c1ccc(c(c1)Nc1nc(Cl)nc(n1)Nc1ccccc1)N=Nc1cccc(c1)[N+](C)(C)C)CC,NaN,482,NaN
OC(=O)C=Cc1ccccc1[N+](=O)[O-],320.3,400,NaN
N#Cc1ccccc1C#N,245,500,NaN
NC(=S)NN=Cc1c[nH]c2c1cccc2,278.6,264,NaN
SC[C@@H](C(=O)NCC(=O)N[C@H](C(=O)OC)C(C)C)NCc1ccc(cc1)c1ccccc1,249.3,NaN,NaN
O=C(c1ccc(cc1)N)NCC(=O)O,262.2,NaN,NaN
COC(=O)c1ccc2c(c1C(=O)OC)nc1c(n2)c2c(n1CC)cccc2,352.8,406,DMF
C=CCOC1CN1c1ccnnn1,357.1,278,NaN
OCCN1C2(c3ccc(cc3Oc3c2ccc(c3)N2CCOCC2)N2CCOCC2)c2c(S1(=O)=O)cccc2,267.7,552,NaN
CCCSC1=C(SCCC)SC(=c2sc3=c(s2)c(=C2SC(=C(S2)C(=O)OC)C(=O)OC)nc3)S1,471,333,NaN
COc1ccc(cc1)C(=Cc1ccc(cc1)C=C(c1ccccc1)C#N)c1ccc(cc1)OC,336.2,290,NaN
Oc1cc2O[C@H](c3ccc(c(c3)O)O)[C@@H](Cc2c(c1)O)O,248.3,293,NaN
N#CC(=Cc1ccc(s1)c1ccc(s1)c1ccc2c3c1ccc1c3c(cc2)ccc1)C(=O)O,387.9,524,THF
O=c1oc2ccccc2cc1C(=C)c1[nH]c2c(c1CCNS(=O)(=O)c1ccccc1[N+](=O)[O-])cccc2,315.1,297,NaN
COc1ccc(cc1)C1CC(=NN1c1ccc(c(c1)C)C)c1ccc(cc1)Cl,326.9,416,NaN
COc1ccc2c(c1)cc1c(n2)[nH]c(=O)c(c1)C#N,350.4,398,acetone
Cc1ccc(cc1)Cl,238.5,266,NaN
O=C1O[C@@H](C[C@@H]2O[C@@H]2CCC[C@@H]([C@@H]([C@H](C(=O)C([C@H](C1)O)(C)C)C)O)C)C(=Cc1csc(n1)C)C,268.6,NaN,NaN
Oc1ccc2c(c1)oc(c(c2=O)O)c1ccc(c(c1)O)O,303.8,430,NaN
c1ccc(cc1)c1cc(nc2c1cc(cc2)n1c2ccccc2c2c1cccc2)c1ccc(cc1)n1c2ccccc2c2c1cccc2,312.4,341,NaN
C1(C)c2cc(ccc2c2c1cccc2)c1sc(c2c1cccc2)c1cccs1,376.1,445,CH 2 Cl
FC(=C(C(=C(c1nc2c(s1)cccc2)F)F)F)F,292.6,120,NaN
Clc1ccc(cc1)c1cc(n(n1)Cc1ccccc1)c1nnc(o1)c1ccccc1,275.4,267,dichloromethane
O=C1CCC(=C1c1ccc(cc1)N1CCOCC1)c1ccc(cc1)N1CCOCC1,310.5,348,NaN
Nc1ccc2c(c1c1c(N)ccc3c1cccc3)cccc2,305.6,NaN,NaN
COC(=O)C(Cc1cccs1)CNC(=O)OC(C)(C)C,230.5,NaN,NaN
Fc1c(F)c(F)c(c2c1cc1c(C)nn(c1n2)C)F,341,386,Toluene
[O-][N+](=O)c1ccc2c(c1)C(C)(C)C1(N2C)C=Cc2c(O1)c(cc1c2cccc1)c1nc2c(s1)cccc2,322.6,336,acetone
CCCN1c2ccc(cc2Sc2c1cccc2)C=Cc1cc(=O)oc2c1cc(C)cc2,343.3,423,chloroform
CNC(Cc1ccccc1Cl)C,238.7,483.4,Water
CCC1=C(C)C2=C(c3cc(O)cc(c3)O)c3[nH]c(c(c3C)CC)C=C3N=C(C=c4[nH]c(=CC1=N2)c(C)c4CC)C(=C3C)CC,628,822,PhCN
OC(=O)c1c[nH]c2c1CCc1c2cc(c(c1)Cl)Cl,278.8,NaN,NaN
N#CC(=Cc1ccc(cc1)c1csc(c1)C=C(c1ccccc1)C#N)c1ccc(cc1)c1ccc(cc1)C,323.3,368,THF
Cc1ccc(cc1)C(=O)Oc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],318.5,240,NaN
c1cc(cc(c1)c1cccc2c1sc1c2cccc1)c1ccc2c(c1)c1ccccc1c1c2cccc1,302.1,271,NaN
c1ccc(cc1)[Si]1(c2ccccc2)C(=CC=C1c1ccccc1)c1ccccc1,348.9,382,NaN
ClCC(=O)Nc1ccc2c(n1)nc(cc2C)C,280.8,328,CH3CN
[O-][N+](=O)c1ccc(cc1)C=NN=Cc1ccc2c(c1)cccc2,346.9,328,dioxane
Cc1ccc(cc1)N(c1ccc(cc1)C=C1SC(=S)N(C1=O)CC(=O)O)c1ccc(cc1)C=NN(c1ccccc1)c1ccccc1,375.9,495,NaN
CN(c1ccc(cc1)c1c(F)c(F)c(c(c1F)F)c1ccc(cc1)N(C)C)C,268.8,331,dichloromethane
OC1CCCc2c1cccc2,235.5,NaN,NaN
COc1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C=CC(=O)c1cc(sc1C)C,338.4,422,NaN
OCC(Cn1ccc(=CC=C2C(=NN(C2=O)c2ccccc2)C)cc1)O,383.1,462,NaN
Cc1ccc(s1)c1sc(c2c1cccc2)c1ccc2c(c1)c1ccccc1n2c1ccccc1,380.5,458,CH 2 Cl
CN(c1ccc(c2c1cccc2)c1nc(c(n1c1ccccc1)c1ccccc1)c1ccccc1)C,309.2,350,NaN
COc1ccc(cc1)C1CC(=NN1c1ccc(c(c1)C)C)c1ccc(cc1)F,319.2,345,NaN
CCN(c1ccc(c(c1)Nc1nc(Cl)nc(n1)Nc1cccc(c1)[N+](C)(C)C)N=Nc1cccc(c1)[N+](C)(C)C)CC,NaN,481,NaN
N#CC(=C1C(CSc2c1cccc2)C(c1ccc(cc1)N(C)C)C[N+](=O)[O-])C#N,342.4,NaN,NaN
Clc1ccc(cc1)C=C1n2ccnc2C(OC1C(C)(C)C)O,252.9,NaN,NaN
c1ccc(nc1)C=Nc1ccc(cc1)Cc1ccc(cc1)N=Cc1ccccn1,306.3,551,NaN
O=Cc1cccc(c1)C=NNC(=O)Nn1c(=O)c2cc(cc3c2c(c1=O)cc(c3N)S(=O)(=O)O)S(=O)(=O)O,335.7,730,NaN
BrCc1ccccc1CBr,243.8,385,NaN
CC(=O)OCc1nc2c(o1)c1ccc(cc1cc2)Br,293.5,220,NaN
CC(c1ccc2c(c1)c(c1c(c2c2cccs2)cc(cc1)C(C)(C)C)N(c1cccc2c1cccc2)c1ccccc1)(C)C,399.8,480,NaN
Cc1ccc(cc1)C(C1=C(O)C(=O)c2c(C1=O)cccc2)Nc1ccc(cc1)C,441.7,473,NaN
Cc1cc(sc1C=C(C(=O)O)C#N)c1ccc(c2c1nsn2)c1ccc2c(c1)Sc1c(N2CC(C)CC)cccc1,415,420,NaN
COc1ccc(cc1)c1cnc(n1C)c1ccc(cc1)c1nc2c(n1C)cccc2,296.7,320,NaN
COC(=O)[C@H](c1ccc(cc1)OS(=O)(=O)C(F)(F)F)[C@@H](C=C(c1ccccc1)O[Si](C(C)(C)C)(c1ccccc1)c1ccccc1)C,240.6,NaN,NaN
Nc1ccc(cc1)S(=O)(=O)N,255.1,268,NaN
CC(=CCc1c2O[C@H](CC(=O)c2c(c(c1O)CC=C(C)C)O)c1ccc(cc1O)O)C,291.4,223,NaN
CCc1c(C)[nH]c(=O)c2c1c(=N)[nH]c2=O,339.2,227,NaN
CCCn1cnc2c1cc([N+](=O)[O-])c1c2c(on1)c1ccc(cc1)[N+](=O)[O-],352.3,425,NaN
ClC1=C(I)c2cc(C)ccc2S(=O)(=O)N1C,299.9,NaN,NaN
Cn1c(=O)c2c(c1c1ccccc1c1c3ccccc3cc3c1cccc3)c(=O)n(c2c1ccccc1c1c2ccccc2cc2c1cccc2)C,366.5,485,NaN
Clc1ccc(c(c1)Cl)Nc1nnc(s1)c1cnccn1,303.2,268,NaN
c1ccc2c(c1)nccn2,332.4,399,NaN
CC(C1=CC(=CC=Cc2ccncn2)C=C(O1)C(C)(C)C)(C)C,336.5,429,dichloromethane
Clc1nc(nc(n1)Cl)Nc1cc2ccc(cc2c(c1O)N=Nc1cn(nc1c1ccccc1)c1ccccc1)S(=O)(=O)[O-].[Na+],NaN,356,NaN
Cc1ccc(cc1)S(=O)(=O)n1ccc2c1ccc(c2)C(=C)c1[nH]c2c(c1CCNS(=O)(=O)c1ccccc1[N+](=O)[O-])cccc2,318.2,299,NaN
COc1ccc(cc1)c1sc(=S)n(c1C)O,280.4,334,NaN
CN(c1ccc(cc1)C=CC1=C(C#N)C(=C(C#N)C#N)OC1(C)C)C,373.9,588,NaN
O=c1[nH]c(=O)c2c(n1)[nH][nH]c2,263.4,NaN,NaN
N#Cc1ccc(cc1)C=Cc1cc2c(n1Cc1ccccc1)ncnc2N(Cc1ccccc1)C,344.8,385,NaN
CO[Si](CCCSC(=O)c1ccncc1)(OC)OC,287.6,265,chloroform
COc1ccc(c(c1)OC)Cn1c(Nc2ccc(cc2)I)nc2c1cc1oc(=O)c(c(c1c2)C)C(=O)N,312.3,362,ethanol
Fc1ccc(cc1)c1nc2CCc3c(c2c2c1c1ccccc1CC2)cccc3,288.8,322,chloroform
O=C(c1ccco1)On1c(=O)c2cccc3c2c(c1=S)ccc3,407.6,468.3,NaN
Fc1ccc2c(c1)c(=O)c(cn2C)C(=O)c1ccccc1Cc1ccccc1,292.4,515,NaN
O=C1CC=Nc2c1cc(cc2)C(=O)C,307.3,395,NaN
CC(=O)OCCn1c(=O)c2ccc(c3c2c(c1=O)ccc3)Oc1ccccc1C,325.8,NaN,NaN
OC(=O)[C@](Cc1ccc(cc1)OP(=O)(O)O)(N)C,234.9,198,NaN
CN(c1ccc(cc1)c1nc2CCc3c(c2c2c1c1ccccc1CC2)cccc3)C,305.2,351,acetonitrile
CC(c1cc(O)c(cc1O)C)C,260.2,212,NaN
O=Cc1ccc(s1)c1ccc(s1)C1=CCC(CC1)c1ccccc1,338.1,393,EtOH
CC(n1c(=S)n(c(c1P(c1ccccc1)c1ccccc1)P(=S)(c1ccccc1)c1ccccc1)C)C,271.1,270,NaN
C#Cc1cccc2c1cccc2C#Cc1cccc2c1cccc2C#Cc1cccc2c1cccc2N(C)C,350.1,414,NaN
CCOC(=O)c1c(C(=O)OCC)c(c2n1ccc(c2)C=O)C(=O)OCC,321.1,1800,NaN
COc1cccc(c1)c1ccn(c1)C,255.9,269,NaN
N[C@@H](c1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C,230.7,649,NaN
CCOc1nc2nc(ccc2c(c1C#N)c1ccccc1)c1ccccc1,304.7,365,NaN
[O-][n+]1cccc2c1c1[n+]([O-])cccc1C2(C)C,346.9,330,NaN
NCc1cccc(c1)C1CCN(CC1)C(=O)c1cncc(c1)CCc1ccccc1,258.6,NaN,NaN
COc1c2ccccc2c(c2c1c1cc(F)ccc1n2C)OC,349.5,321,CH 2 Cl
Oc1ccc(cc1)C(=O)O,243.8,191,NaN
Brc1ccc2c(c1)CCc1c2c(nc2c1c1ccc(cc1CC2)Br)c1ccc(cc1)[N+](=O)[O-],317.1,350,chloroform
N#Cc1c(N)sc2c1c1ccccc1C2=Nc1ccc(cc1)[N+](=O)[O-],401.2,464,acetone
Cc1cc(sc1C=Cc1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C)C=C(C(=O)O)C#N,395.1,535,NaN
CCc1nccnc1C(=O)C=Cc1ccc(cc1)N(C)C,349.5,295,ethanol
[O-][N+](=O)c1ccc(cc1)c1nnc(o1)c1ccc(cc1)n1c2ccccc2c2c1cccc2,318.6,375,Toluene
CCN(c1ccc(cc1)c1oc2ccccc2c(=O)c1O)CC,319.2,574.5,Acetonitrile
[O-][N+](=Cc1ccc2c(c1)Sc1c(N2C)cccc1)c1cccc(c1)C(=O)C,330.1,314,dichloromethane
c1ccc2c(c1)c1cc3cc4ccccc4nc3nc1C2,342.3,371,acetone
CCN(c1ccc2c(c1)oc1c(c2)c2nc3c(n2c(=NC2=CC(=S(=O)=O)C(C=C2)C(=O)O)c1C#N)cccc3)CC,394.5,570,Acetonitrile
Oc1ccc(cc1c1nc2CCc3c(c2c2c1c1ccccc1CC2)cccc3)[N+](=O)[O-],311.4,342,dichloromethane
OC[C@H]([C@H]([C@@H]([C@H](C=O)O)O)OC(=O)C=Cc1ccc(c(c1)O)O)O,281.9,299,NaN
COc1c(OC)c(C#Cc2ccc(c(c2)OC)OC)c2c(c1C#Cc1ccc(c(c1)OC)OC)nsn2,391.5,428,NaN
O=C1c2cc(ccc2C(=O)C1c1ccc2c(n1)c(ccc2)N1C(=O)c2c(C1=O)cc(cc2)C(C)(C)C)C(C)(C)C,314.2,456,PGMEA
COC(=O)Cn1c(=O)c2cccc3c2c(c1=O)ccc3Nc1cccc(c1)F,353.7,442,DMSO
COc1cccc2c1oc(=O)c(c2)C(=O)C,317,317,NaN
O=C(Cc1cc(=O)oc2c1c1ccccc1cc2)NCc1nnn(c1)C([C@H]1O[C@H](C[C@@H]1O)n1cc(C)c(=O)[nH]c1=O)O,315.6,350,NaN
Clc1cc(Cl)c2c(c1)c1cc(Cl)cc(c1[nH]2)Cl,298.8,378,NaN
Clc1ccc(cc1)c1nn(cc1N=Nc1c(O)c(Nc2nc(Cl)nc(n2)Cl)cc2c1cc(cc2)S(=O)(=O)[O-])c1ccccc1.[Na+],NaN,358,NaN
O=c1nc2c(s1)ccccc2,372,391,NaN
Cc1cccc(c1)O,242.5,700,NaN
Cc1ccc(cc1)c1nn(cc1N=Nc1c(O)c(Nc2nc(Cl)nc(n2)Cl)cc2c1cc(cc2)S(=O)(=O)[O-])c1ccccc1.[Na+],NaN,359,NaN
Cn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccccc1)c1ccc(s1)c1ccccc1,307.2,639.05,THF
c1ccc(cc1)n1nc2c(c1)c1nc3c(n1c(c2)c1ccccc1)cccc3,287.5,339,NaN
COc1ccc(cc1)N(c1ccc(cc1)C=C(C(=O)O)C#N)c1ccc(cc1)OC,346.5,441,NaN
Cc1ncc(nc1)C,295.3,930,NaN
N#CC(=Cc1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)C#Cc1ccccc1)c1ccc(cc1)C#Cc1ccccc1)C(=O)O,392.6,445,NaN
COc1ccc2c(c1)oc(=O)cc2CNc1ccccc1,280,321,NaN
OCCc1ccc2c(c1)sc(n2)Nc1ccc2c(c1)nc1c(c2)cc(cc1)[N+](=O)[O-],363.3,437,NaN
N#Cc1ccc(cc1)c1[nH]c(=O)c2c1c(=O)[nH]c2c1ccc(cc1)C#N,423.3,565,NaN
Clc1nc(nc(n1)Cl)Nc1cc(cc2c1c(O)c(c(c2)S(=O)(=O)[O-])N=Nc1cc(nn1c1ccccc1)c1ccccc1)S(=O)(=O)[O-].[Na+].[Na+],NaN,611,NaN
COc1cc(ccc1OC)c1nn2c(c1)cc(cc2)c1nnc(o1)c1ccccc1,315.7,340,Cyclohexane
Clc1ccc(cc1)c1cc(n(n1)c1ccccc1)N=Nc1c(O)c2c(Nc3nc(Cl)nc(n3)Cl)cc(cc2cc1S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],NaN,514,NaN
O=C1C(=O)c2ccccc2c2c1cccc2,469.6,554,ACN
OCC=C(c1cccc(c1)C(F)(F)F)c1cccc(c1)C(F)(F)F,246,NaN,NaN
OC1C(COP(=O)(OP(=O)(OP(=O)(O)O)O)O)OC(C1O)n1cnc2c1ncnc2N,241.8,NaN,NaN
COc1ccc2c(c1)[n+](CCCS(=O)(=O)[O-])c(s2)N=c1sc2c(n1C)ccc(c2)OC,306.5,642,NaN
COc1cc(C2=CC=C(C2)C=C(C(=O)O)C#N)c(cc1c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)OC,415.6,478,NaN
Cc1ccc(cc1)c1nn(c(c1)N=Nc1c(O)c2c(Nc3nc(Cl)nc(n3)Cl)cc(cc2cc1S(=O)(=O)[O-])S(=O)(=O)[O-])c1ccccc1.[Na+].[Na+],NaN,593,NaN
CCOc1ccc(cc1)N=Nc1ccc(c(c1)S(=O)(=O)[O-])C=Cc1ccc(cc1S(=O)(=O)[O-])N=Nc1ccc(cc1)OCC.[Na+].[Na+],NaN,404,NaN
CCC(c1cccc2c1cccc2)O,288.9,NaN,NaN
Clc1ccc(cc1)C(=O)On1c(=O)c2cccc3c2c(c1=S)ccc3,404.9,466,NaN
O[C@@H]1[C@@H](COP(=O)(OP(=O)(OP(=O)(O)O)O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N,243.3,340,NaN
OCCN(c1ccc(cc1)N=Nc1ccc(cc1)C=CC1=CC(=C(C#N)C#N)C=C(O1)C=Cc1ccc(cc1)N=Nc1ccc(cc1)N(CCO)CC)CC,NaN,515,NaN
OCCN(c1ccc(cc1)N=Nc1ccc(cc1)C=CC1=CC(=C(C#N)C#N)C=C(O1)C=Cc1ccc(cc1)N=Nc1ccc(cc1)N(CCO)CCO)CCO,NaN,510,NaN
[O-][N+](=O)c1ccc2c(c1)oc(n2)c1ccc(nc1)c1oc2c(n1)ccc(c2)[N+](=O)[O-],317.8,354,NaN
ClCCNc1ccc2c3c1cccc3C(=O)c1c2cccc1,359.5,482,C6H6
COc1ccc(cc1)C=c1oc(=Cc2ccc(cc2)N(C)C)c2c1cccc2,370.1,407,NaN
Fc1ccccc1C1(C=Cc2c(O1)ccc1c2cccc1)c1ccccc1,324.8,421,NaN
O[C@@H]1[C@H](OP(=O)(O)O)[C@H](O[C@H]1n1cnc2c1ncnc2N)COP(=O)(OS(=O)(=O)O)O,241.2,588,NaN
CCC[Si](c1cc2ccc3c4c2c(c1C(=O)NC(C)(C)C)ccc4ccc3)(CCC)CCC,336,460,NaN
O=C1N(Cc2ccccc2)C(=O)C(=C1c1c(C)sc2c1cccc2)c1c(C)sc2c1cccc2,359.6,510,NaN
Cc1ccc2c(c1)oc(n2)c1ccc(c2c1cccc2)c1nc2c(o1)cc(cc2)C,347,360,NaN
S=c1n(cc(n1c1ccccc1)P(=S)(c1ccccc1)c1ccccc1)c1ccccc1,273.1,230,NaN
CC(n1c(cn(c1=S)C(C)C)P(c1ccccc1)c1ccccc1)C,257.6,268,NaN
C[Si]1(c2ccccc2)C(=C(C(=C1[Si](c1ccccc1)(C)C)c1ccccc1)c1ccccc1)[Si](c1ccccc1)(C)C,283.6,311,NaN
COc1c(OC)c(C#Cc2ccc(c(c2)OC)OC)c2c(c1C#Cc1ccc(c(c1)OC)OC)non2,383.7,437,NaN
CCOC(=O)C1=C(NC(=O)C1=NNc1ccccc1O)c1ccc2c(c1)cccc2,364.5,466,THF
CC(=O)CC(=O)c1ccc(o1)c1nc2c(n1C)cccc2,304.5,382,Toluene
N#CC(=Cc1ccc(s1)c1ccc(s1)c1ccc2c(c1)c1ccccc1n1c2cc2c1cc(cc2)C)C(=O)O,388.1,411,NaN
N#Cc1c2cc([nH]n2c(=N)c2c1c1CSc3c(c1oc2=O)cccc3)c1ccc(cc1)OC,334.7,444,DMF
C1=CCN(CC1)Cc1ccccc1,231.2,173.1185,NaN
Oc1cc(C)c2c3c1C(=O)c1c(O)cc(c4c1c3c1c3c2c(C)cc(c3C(=O)c2c1c4c(O)cc2O)O)O,448.1,NaN,NaN
c1cc2c(s1)c1c(s2)scc1,255.6,373,NaN
Cc1ccc(cc1)Nc1nc(C#N)c(nc1CC(C1=Nc2c(N(C1C)CC)cc(n2C#N)C#N)O)C#N,351.8,533,NaN
O=C(Nc1ccc(c(c1)C(F)(F)F)Cl)Nc1ccc(cc1)Cl,256.9,382,NaN
CCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1nc2c(n1c1ccccc1)cccc2)c1cccs1,324.7,372,DCM
Nc1ccc2c(c1)oc(=O)cc2C(F)(F)F,290.8,360,dichloromethane
Oc1cc(ccc1N=Cc1c(O)ccc2c1cccc2)[N+](=O)[O-],346.4,472,NaN
n1nnc(c(n1)c1cccs1)c1cccs1,387.9,923,dichloromethane
CSCC(=O)CC(c1ccccc1Cl)O,271.5,NaN,NaN
FC(C(C(F)(F)F)(c1ccc(cc1)OCCOc1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])c1ccc(cc1)OCCOc1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])(F)F,NaN,372.1,NaN
Oc1ccc2c3c1C(=O)C1OC1[C@H]3[C@]1(c3c2ccc(c3C(=O)C=C1)O)O,341.4,NaN,NaN
O=c1cc2c(cc1Nc1ccccc1Nc1ccccc1)nc(nn2c1ccccc1)c1ccccc1,409.6,431,NaN
COC(=O)c1ccccc1C(=O)O,246.5,541,NaN
N#Cc1ccc(cc1)N=Nc1ccc(cc1)OCCOc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)OCCOc1ccc(cc1)N=Nc1ccc(cc1)C#N,NaN,360.7,NaN
Nc1cccc(n1)N,256.5,389,THF
ON=C1CC(=C(C1=NO)c1cc(sc1C)C)c1cc(sc1C)C,288.5,324,NaN
C(Cn1c2ccc(cc2c2c1cccc2)c1sc(c2c1cccc2)c1cccs1)CC,376.5,465,CH 2 Cl
N#Cc1ccc2c(c1)c1cc(ccc1n2c1ccccc1)c1ccc2c(c1)c1ccccc1n2c1ccccc1,294,301,NaN
CCOC(=O)C=c1sc2=NC3=C(C(n2c1=O)c1cccc(c1)Cl)C3=Cc1cccc(c1)Cl,394.8,315.44,NaN
O=C(c1cccc(n1)C(=O)CC(=O)c1ccc(cc1)C)CC(=O)c1ccc(cc1)C,308.9,340,NaN
FC(C(C(F)(F)F)(c1ccc(cc1)OCCOc1ccc(cc1)N=Nc1ccc(cc1)C(F)(F)F)c1ccc(cc1)OCCOc1ccc(cc1)N=Nc1ccc(cc1)C(F)(F)F)(F)F,NaN,352.9,NaN
CCc1ccc2c(c1)C(=C(N(S2(=O)=O)C)CN1C(=O)c2c(C1=O)cccc2)I,278.1,NaN,NaN
Fc1ccc(cc1Cl)N=Nc1ccc(cc1)OCCOc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)OCCOc1ccc(cc1)N=Nc1ccc(c(c1)Cl)F,NaN,351.2,NaN
CC(c1ccc(cc1)C=Cc1sccc1c1ccsc1C=Cc1ccc(cc1)C(C)(C)C)(C)C,352.8,290,NaN
FC(C(C(F)(F)F)(c1ccc(cc1)OCCOc1ccc(cc1)N=Nc1ccc(cc1)Cl)c1ccc(cc1)OCCOc1ccc(cc1)N=Nc1ccc(cc1)Cl)(F)F,NaN,351.7,NaN
CN(c1cccc2c1cccc2C#Cc1cccc2c1cccc2C#Cc1cccc2c1cccc2C#Cc1cccc2c1cccc2N(C)C)C,359.4,527,NaN
FC(C(C(F)(F)F)(c1ccc(cc1)OCCOc1ccc(cc1)N=Nc1ccc(cc1)Br)c1ccc(cc1)OCCOc1ccc(cc1)N=Nc1ccc(cc1)Br)(F)F,NaN,352.8,NaN
CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccccc1,250,204,NaN
Clc1ccc2c(c1)nc1n2c(cc2c1cn(n2)c1ccccc1)c1ccccc1,284.9,336,NaN
OC(=O)c1ccc(cc1)N=Cc1ccccc1,296.1,295,NaN
COc1ccc(s1)C#Cc1sc(c(c1[N+](=O)[O-])[N+](=O)[O-])C#Cc1ccc(s1)OC,374.2,460,CH2Cl2 ( c 2 × 10–5 mol / l )
O=CNc1ccc(cc1)C=Cc1nc2cc(OCCC(C)C)c(cc2nc1C=Cc1ccc(cc1)NC=O)OCCC(C)C,349.6,480,NaN
CN(c1ccc(cc1)C1C=CC=CC1(C=Cc1ccccc1)C1=C(C#N)C(=C(C#N)C#N)N(C1=O)CC=C)C,437.6,740,NaN
c1ccc2c(c1)scc2,260.1,398,NaN
COc1cc(ccc1NC(=O)Nc1cccc(c1)C(F)(F)F)Oc1ncnc2c1n(C)cc2,257.6,103,NaN
c1ccc(cc1)c1ccccc1c1ccccc1,253.7,691,NaN
N#CC(=Cc1c2ccccc2cc2c1cccc2)c1ccc(cc1)N(c1ccccc1)c1ccccc1,382,403,THF
Oc1ccc(cc1)C(c1cc(=O)oc(c1)C(=O)O)(C)C,280.7,222,NaN
